0,1,2,3,4,5,6,7,8,9,targeting_variable
-0.6230753295061725,-1.2734181235448574,-1.761831216056632,-1.538887270461014,-1.1375682910248046,-1.384701059132143,-0.638149105992074,-0.7082571159601695,-0.9985738610682645,-0.17706769988870186,0.7781567509498505
-0.4076978565435526,-0.49424641639901734,-0.8646616533598129,-1.783121689399497,-1.0139566900963142,-0.8716484791434281,-0.9743169555738088,-1.8610628948233532,-0.5651544306763147,-1.3552265975851427,0.8700121482468192
-1.8893006935138739,-0.9716811234741266,-0.1375235769103197,-1.9197377755007077,-1.9511351560898773,-0.803122168507301,-0.8926458676159875,-1.9472056452071067,-1.7724808408839596,-0.305829057643377,0.978618342232764
-0.8938816712232449,-1.55038403093467,-1.4873175958951448,-0.5763130922275945,-1.1418265746591676,-1.747748100117628,-0.5271215717808662,-1.7344527121108455,-1.5785986672309458,-1.4816220672335283,0.7991585642167236
-1.1749235392892912,0.061646530431932245,-1.2745884504858362,-1.164196179597849,-0.567448224283652,-1.1813119804946348,0.032392692782182264,-0.48598766091395595,0.2978074302273641,-1.3852476117770371,0.46147936225293185
-0.0701323997248442,-1.4729072673035981,0.07074029548455307,-1.128446957335865,-0.7589630998975427,-1.7331410235251188,-0.3222513555619386,-1.3529866054367314,0.052704308733596106,-0.4569550848668451,0.7805291762864555
-0.5510361348069899,-0.5964572474116319,-0.7773159993108967,0.4854665810099805,-0.24132092787965997,-0.5643832029894307,0.7873645983711957,0.48620723859743076,0.054331595134176514,0.4866228855157899,0.11827442586893322
-1.3996675334123885,-0.2955934682647846,-0.9916178714351881,-0.26490307566760685,0.2833932375334126,-0.0792018399128761,-0.5088033468295959,-0.14885460488737523,-0.7032576874928774,-1.0800306640262018,0.6399210213275238
-1.0620852074656462,0.21105280310970054,-0.8581704181867302,-0.22465736572054773,0.1901557984098492,0.6392347245290741,0.07537398710042198,-0.7079039286428814,-0.19524197567734913,0.19188685035958986,0.1433532874090464
-1.5540338723033262,-0.48032532578843257,-0.4170204425077395,-0.8996102012145073,-0.22706643805349547,-1.4951892408679224,-0.8691939298751641,-0.15634054952445986,-0.5363658953040389,-0.33092028991035627,0.9446689170495839
-1.0776622771163802,-0.3762871591963458,-0.873762890806547,-0.20401545538143606,-0.47662902798567164,-0.2708707116319903,-0.286508273075445,-0.0489766802537962,0.07591625181706074,-1.3980927848331652,0.5218483217500717
0.48209175937285953,-0.6017721151887527,-1.0744679156185424,0.4292982974452981,0.15332089075925803,-0.5739543211161056,-0.21483291105314928,-0.9622674170869796,-0.588401284552466,-0.6127820097649692,0.4146619399905236
0.24352526672951702,-0.4011096211811064,0.2451869649192865,0.31560324437358445,-0.493315888883325,-0.38442894938868066,-0.22312362446731682,-1.2575342200155766,-0.8744456117351859,0.4297186823118734,0.26455561210462697
-0.25235308437199666,-1.6199305284837866,-0.5044383592752503,-1.7327629831178646,-0.7058263511783825,-1.451270433067219,-0.06732899537212356,-0.5446032455558004,-1.6462691650612435,-0.4917259681508154,0.7742336894342167
0.328246089968522,0.011262472248631639,-1.22574571687097,-0.12596380402614438,-0.23474497129934635,-0.1934466041194749,0.13417392917652782,-0.8473120536775125,-0.7452132775246461,-1.0525180572898352,0.45615033221654855
-0.6540817827105183,-0.7487472254849659,-1.4002302623641063,-1.0832209201031657,-1.3285787827694566,-0.4594171542620218,-1.1939008963480529,-0.9172295506031254,0.06567272277894953,-0.4247355083187607,0.5684339488686485
0.020376784194254594,0.869935688141668,-0.14408701887132902,0.7484923687497202,0.136918209797664,-0.20811883717219382,-0.32664565177615357,0.7879661659894142,0.11170091512985891,-0.5153626716264448,0.018789800436355142
-0.5786977752030997,-1.1180937100264001,-1.1362977036094397,-1.3593527932485092,-0.23901698951162986,-0.05554828162660819,-0.9704115511894813,-0.7990421954944362,-0.03149931361888969,-1.585029098143262,0.6176354970758771
-0.9464338127928317,-0.9969069544870205,-0.5251923325073923,0.17764275664337525,-1.531062250433028,0.0734469879686318,-0.49784011111918713,-0.4367618695251586,0.30183555069828294,-1.3555295098460225,0.6120957227224214
-1.0636468669208605,-1.1568303774848507,-0.6792540810933549,-0.4572742768503595,-0.16120804777541653,-1.5108555839612392,-0.7646751565421377,0.23161467235348443,-0.6917484484549832,0.018311441479083923,0.6169339968747569
-1.7197884649448978,-1.3643847431810394,-0.4729543001425587,-0.7010396043307405,-1.0574427533987212,-0.6059200780206777,-0.40181147183413435,-0.14873066000682122,-1.063037854076512,-0.6585286812240234,0.9437480785146242
-0.9188997387338043,0.1722794306051696,-0.7204529135317839,-0.8607743177165186,0.1971222164381612,-1.6778977352873066,-1.0178781178188503,-0.005409160021896842,-0.7789236005489848,-0.9850475284150237,0.6818202991034834
-0.18387507233945044,-0.5501562665780344,-0.7005006684808961,-0.8275612904846619,-0.7334169562007697,0.488816158410426,0.5598379623250882,-1.1618467072795375,0.11131986516450643,-0.043982525315067855,0.359507900573786
-0.17509462299102552,-1.371345262391927,-0.8901241225639414,0.05517378638591519,-0.4454182958250166,-1.3892552634016981,-0.3840008439668423,0.258577807972004,0.31980855396217556,0.36021995603647383,0.43703195379934145
-0.6429664262542468,-0.7636960165310488,-1.2089419393939318,0.03452394869978204,-0.09791684528360933,0.029518532359529837,-1.245741264542036,-1.5018253315979408,-0.3007410592461598,0.12867115816064023,0.6976311959272649
0.7729280593721135,-0.0029625292304451545,0.2239849664779483,-0.8360630859288638,-0.5096499008481388,0.015276483426245768,0.7013123001777275,-0.09194601524794788,0.12519101651776876,-0.9491526008779361,0.06022547162926983
0.26254127022447593,-0.6819122699310068,-1.3462258580373145,-0.988824770737481,-0.6401520356338627,-1.3897380973323452,-1.273473066396558,0.16502709400528037,0.07833846489830953,-1.4221624995774307,0.6667667154456677
-1.1126420588130252,-0.39946918621233896,-1.1511305741554367,-1.6664701120909997,-0.26820873637251696,-1.2844807220913261,-1.0207267829673112,-1.1027649985972243,-1.365899473812975,-1.3992676596910223,0.6706378696181594
-0.9205555705451599,0.7246008095408344,0.24331920556073972,0.6697681956674274,-0.06730270042606634,-0.5483650427519579,-0.882528860777562,-0.24366997015817227,-0.2235855402489063,0.3445570928063114,0.2103825610738409
-0.07204733059892732,-0.7392256050978065,0.49945510791396064,-0.833094269559173,-0.07109827605235086,-1.0439879022419418,-0.3905644094563947,0.2148200449872919,-0.8515092814417846,-0.07916631339804914,0.1289262976548533
-0.2377500132325,0.503281874004374,-0.38216960352434304,-1.1587265824255635,-1.0235537630979343,-0.7642110706643453,0.2824796841935472,-0.8052116937894168,-0.09656976736178013,-1.1586649715203063,0.31542835092418386
-0.9594199317697143,-0.12542511931587352,-1.1674332632833875,0.06737440940831374,-0.46551036579911886,-0.8045602681709385,0.38408973358668663,-0.017394477105926676,-1.235342006234386,-0.023315495158241717,0.3637107709426226
-1.1734382972357855,0.2703210547095045,-1.262732791487296,-0.3368176578095814,-1.0853837621039093,0.31413619367243495,-0.9212623793637253,-0.390923644249473,-1.311178017845494,-0.6114526589008236,0.5701967704178796
-0.2209289350401421,0.10279086474233201,-0.32446652580663715,-0.0314038093036596,0.27956149599718316,-0.8414880236667789,-0.7582676456012641,-1.3794538111493049,-0.3300778877314813,0.5044603432307723,0.43860151346232035
-0.5161684394574928,-0.003202797064638885,-1.0796696853445864,-0.4934266810938932,-1.665957293534884,-1.1443609090770228,-0.7011460926243211,-1.0877497219732013,-1.9289294698153714,-1.3546886190453067,0.9883738380592262
0.25009070331317074,-0.31165736958972046,-0.20523492157537282,0.610313541719584,-0.5632631500590446,0.12981841830851248,0.5894963029287437,0.5122564431558878,-0.6245974778569978,-0.9998652694327672,0.10204481074802807
-0.6552211754277838,-0.85606994562962,-1.1534552570985541,-0.6001534691233211,-0.16725397611677562,0.09176120112474517,-0.45308629015879676,-0.800310911302112,-0.07026468970452926,0.2958558556579852,0.2088767560948347
0.22859385767313933,0.5526595960488015,-0.6335754686395997,-0.15528985344483426,-0.1844347103959315,-0.5181443521280186,0.21153245535911813,-0.8928411082554645,0.44898874754387397,-1.0880711695584022,0.16130951788499626
-0.8767486274999299,-0.4384676343348335,-0.8043801513350102,-0.34172403410723784,-1.5755070956391026,0.08121268981350394,-1.4977940716188656,-1.0776156812330366,-1.0663704937533833,-1.6294810511224675,0.6531083254653984
-1.0652438415069252,0.45047625572436434,0.29833809298585623,0.2226953563878128,0.12530080367908936,-1.1042314345936237,-0.6559767339800481,-1.2401450472385611,-1.1322495609742322,-1.1775164109595067,0.2532916025397821
-1.0684427642021368,-1.353743678588963,-1.4325432039982946,-0.9764813096096299,0.13139707427476033,-1.353688763498252,0.5027876957793933,-0.15114430003999746,0.2673309883368329,-0.14490885770190975,0.4663107728563063
0.3093218877249153,-0.64286788257867,-0.7297761943543926,0.0844243633762598,-0.11811688520965369,-0.2330990766193921,-0.8899151009009789,-0.7831285455916126,-0.1449753675187615,-0.4245895095061687,0.24442559200160274
0.7660550049400069,-0.05332487226546634,-0.2955462555444551,0.7422281228229474,-0.9757418820080136,-0.6154056006789811,-0.466180712280151,0.5480356520912418,0.3738543842700853,-0.5495412340044904,0.15896958364551972
0.6347515738948638,-0.985261810905219,-0.12344126098007557,0.1989933341838469,-0.4859865124138686,-0.9720329963822637,-0.5960545224252464,-0.14283159626375397,-0.4741624210221288,-0.2790314282327898,0.11037514116430513
-1.4700803540355614,-1.6277825024819041,0.09889570570810591,-1.500106097757615,-1.070680437524297,-0.32823884196475084,0.03267927116990332,-1.0138041161001896,-0.3521925859269377,-0.7120670029905019,0.6563295894652734
-1.0361568852047207,-0.32145694502552835,-1.0784868464173214,0.790197643664989,0.3861846486405357,-0.4595982921960352,-0.6687020913206115,-0.33752861388637834,-0.5058540368241863,-0.3965941337059281,0.1381829513486138
0.6408464972355834,-0.3875320744930948,0.28621662073428933,-0.8829563198944366,-0.12922020868345596,-0.20911443473879276,-0.014118468271349771,0.16319261804853058,0.5254565219491409,-0.7366478682067394,0.1965823616800535
-0.6056569493444447,-1.2543595946886765,-0.1203626108854815,0.5007946580114738,-0.5763309532076802,0.5747769920267148,-0.1729746813247025,-0.9462317520749247,-0.30966712015614306,-0.08863407961591585,0.3687251706609641
-0.48844756510216636,-0.544909613136635,-1.441765291171023,-1.4043720567712894,-1.3380671281647403,-0.3550053987925036,-0.8222841815428007,-0.47848208103417467,-0.2222664090065053,-0.6928541890453989,0.8209932298479351
-0.1548191939578235,-0.29207108180305885,-0.024575535597926357,-0.7979443150176398,0.4757897296964818,0.7284171982300728,0.5276287963079237,0.5466898575300095,0.5617015494957162,-0.7458030443683136,0.09710127579306127
0.15368055146774262,-0.5235733265742044,-0.9960907793390095,-0.06189720296473222,-0.6732423615203493,0.14930411064819915,-0.3337975185983957,-1.1029234889793516,-0.3528204568938038,-0.37772496304868075,0.8379449074988039
-0.4701168523403676,0.6722520738196893,-0.8145685751593759,-0.36555137828607775,0.17644997416165387,-0.1378201694774135,0.2602133872778596,0.8986089542519904,-0.9401051337717377,0.4218393097715545,0.09609840789396307
-0.3416104479115254,-1.412056582386534,-1.4661473602011161,-1.0937442194137463,-1.1887459498268182,-0.9608213298890851,-1.5532910619288782,-0.9888585149433131,-0.3509546193993416,-0.21069268047774448,0.9764594650133958
-0.13512667671056633,-0.8923902737515765,0.2778390350358002,-0.6261953796582931,-1.005036821117932,-1.1994565836317639,0.4546865142379053,-1.292692892718227,-0.4091302717782459,-1.0642966585333185,0.4686512016477016
-0.24020029726632897,-1.5877077011714196,-0.5038015694227512,-1.646529151367019,-0.10053659079711241,-0.6501110893049661,-1.146519358254936,-0.05179606871882225,-0.928659365074363,-1.208613629566805,0.9767610881903371
-1.279894512929555,-0.16266688700225784,-0.4121796321658837,-1.159059825789057,-1.1049218504472036,-1.164081263230961,-0.6131617897814585,-1.5102668938210384,-1.0263505506297084,-0.13159763175032935,0.604845519745046
-0.49680377273295206,-0.10207129038909579,-0.24961366956671627,-1.6967089046776196,-0.6001253111738195,-0.8624301257916333,-1.0166634918535005,0.24549959352434725,-0.42533683788781185,-1.237123433120928,0.7392635793983017
0.02654432515500993,-0.8487239260422388,0.45135876730125934,-0.3438843130136664,-0.7014210465766488,-0.7143448662954257,-1.0087300615138575,0.5165727142598695,0.4182119591345619,-0.06913600725512636,0.039187792254320675
-0.6708774507685411,-0.49958365711599195,0.4853700213046075,-1.0402074181306544,-1.2236774823239975,-0.8513580631569884,-0.24143569594877978,-1.267441126186521,-1.0742774942895386,0.11292100115701409,0.2828069625764096
-0.22407084696938162,0.7770813588154001,0.701336573992054,-0.5672807684110776,-0.3647647010951772,0.7161469014621237,0.03831862822181742,-0.38075274568270745,0.48061684949673056,0.7288116539913828,0.1201965612131689
0.050845931885012075,-0.8343330420143418,0.3423808341693202,-0.45508787469411693,0.09995296230280193,-0.32343296475514083,0.5855896113127304,-1.1593897164846683,-0.9845467887071371,-0.9070036738898588,0.29614019752214493
-0.6767267056352416,-0.6478724822333198,-0.8130273092427774,0.26710738574592596,-0.6824162224186278,-0.6478207569098123,-0.723951194510016,-0.3213532795720001,0.7984584870184522,-0.3851672798502227,0.11872771895424405
-0.7227348200656996,-1.180783997585984,-0.6129281161155102,-0.8535910867986263,0.2078714966493609,-1.0947265796814534,-1.030621095485566,-0.7609625776377482,-0.7419295207233658,0.3746266939982499,0.317983179393976
0.16830431838630455,-0.2569917281042192,-0.8370856367945768,-0.7765062880926853,-0.22982644454938062,0.06547012301497801,-0.6460668842977711,-0.39513893722591964,0.36180327855071803,-0.11468128109780851,0.41426299451466997
0.006952767735015741,-0.9217025740650019,-0.7121170727929623,-0.6621643287175377,0.18214908855580492,-0.8479219929396843,-1.0061577563855315,-0.34344638104505376,0.37357086066883094,0.32235121225533436,0.06414749634878436
-0.10713141546924154,-0.2999756068314008,-0.465900962167096,-0.7201479258547294,-1.2754754783940787,-0.5553760076567837,-0.41922262295333756,-1.4449854625405874,-0.5621774421637502,-1.4969746929829166,0.6924721193700198
-0.47244784959359154,-1.248763672169292,-1.3285743597899091,-1.3404013421789018,0.2554491714552387,-0.37042681930169086,-1.0662840098022972,-1.4237036982223923,-0.49423861718237005,-1.276995512452958,0.5666014542065752
0.291416377869556,-0.27317017773583085,0.18750827877523424,-0.4739362932991613,0.13925599830127577,0.10383922174657889,-0.14255707478803847,0.4260897773768135,-0.10044234373469174,-0.10916866937980085,0.2653894909394454
-0.9072818387820325,0.33976447876843374,-0.48896891035912926,-0.7398187383195569,-0.43996347034146455,-1.2327637759972248,-0.99299757922429,-0.9098843291270828,-0.49293051510405705,-0.1322263858511461,0.5232480534666997
-0.5195355865030105,-0.822408519580659,0.024495854792038863,0.6153591519990658,-0.25747633802228553,-0.1423946928643185,-0.5155234864487166,0.5237277358736656,-0.8526106199899648,-0.7517630753742077,0.09394051075844168
0.42396672995927065,-0.21151499029713938,-0.47984168240275826,0.014269394760445087,0.41781841378670403,-1.1941979338546707,0.0068395819593729534,-0.8916223303818578,-0.11348112558563694,-0.16062704048062537,0.5759464955561793
0.06736388801986848,-1.7055520939032824,-1.9250454079431587,-0.43372726835396846,-0.7917423609786004,-0.5475479416529004,-0.42224612792341853,-0.9422830940245416,-1.216227147495045,-0.38854442497121744,0.9292961975762141
-0.5583090951192148,-0.07418441347049132,0.4682431005799853,-1.001786008248546,-1.3007566326674085,-0.8050557300539255,0.2763749344418539,-0.18491766747100213,0.5737527746195402,-0.22282075272796498,0.31856895245132366
-1.1358476147863827,-0.13563977056500987,-0.35230960813366097,-0.026043660040508954,-0.33141342791884676,-0.7635123592246509,-1.113245041776261,-1.5562094504251638,-1.0515378746129498,-1.5748934248304443,0.6674103799636817
-0.2717437209003174,-0.6801980386234315,0.275497354179587,-0.6914408092913901,-0.9689341912717161,0.5457966943955533,-1.011732141815862,0.3701190562945921,0.7270527895588746,-0.9175396250416429,0.13179786240439217
-0.5969913443803778,-0.81287378361183,-0.1189070866861186,-0.46936719190919063,-1.1597803309762604,-1.713389191833825,-0.7505917464355341,0.0718905606683673,0.0943991365267689,-1.4657332380115768,0.7163272041185655
0.43194784177017675,-1.2205435213535727,-1.1047075422667767,0.6430355317817995,-0.5154712785640916,-1.1478382996417593,-0.34849538424015836,-1.1971320534776835,-1.256665783148482,-0.16590563407547188,0.2894060929472011
-0.7607789224169235,0.06063381756941588,-0.513792834319754,-0.9182372962379113,0.7856123544495588,-0.6833085310429221,-1.0592370698587235,-0.6255181216064583,-0.6797912502066936,-0.5838987535719569,0.18319136200711683
-0.8751644724085906,0.02381742674905485,-1.4669440629144792,-0.8774475946785681,-1.3790218488796206,0.3778803573699968,-1.2985694701817767,-0.6284430451924913,-0.6264260696022649,-0.024156517673164735,0.5865129348100832
-0.475815803604827,0.4554401688458456,-0.9674304279057788,0.8341933291071535,-0.8221962436716581,-0.058448537430381364,-0.6732481196641475,-0.2828740002558452,0.26393348735148003,-0.7351631962345906,0.020107546187493552
-1.2507229893564777,-0.4705753638103435,-0.13985093402309323,-0.643144504415332,-0.782970698659316,-1.6097220046773844,-1.5358591061108307,0.08744271309773588,-1.8236903090500722,-0.8601026565225048,0.8289400292173631
0.5079894852917022,-0.5847694157799903,-0.08556804353682002,-0.018573094302104964,-0.48390116078949097,0.7528070259398043,0.8456168839519176,0.49397822464510655,-0.9874222927584531,0.25315565927228456,0.004695476192547066
-1.2135928008350316,-1.143447218568299,-1.310208626987983,-0.5329936798830475,-0.7843792248892352,-1.2906883180573625,0.18746532524400572,-1.1993702301573674,-0.12033872978198623,-1.6284347362889715,0.6778165367962301
-0.903047756184251,0.367724161834032,-0.1971548609904693,0.022207094308246078,-0.41221119044655363,-0.39874371381110374,-1.01919994559523,-0.9280226812554208,0.567986180580217,-0.35474376852388045,0.27000797319216485
-0.7902838440729888,-0.40253247633108724,-1.7069401120419347,-0.6698057153276896,0.03547708165932606,-0.9005850218205825,-0.9099866530038091,-0.8285735129096344,-0.024989917113718785,-0.5151918497849363,0.7351940221225949
-0.46748673909054983,-0.5258882302643447,-1.8604690468420961,-0.008789293160579414,-0.5497722003256839,-0.8019380527600065,-1.8718353852181524,-0.12602616444014203,-1.0230749124073646,-0.13980378228346668,0.9621885451174382
-0.4119392763719135,-0.09414314326387052,0.5386827155255093,-0.32709127777191427,-0.889690337132874,-0.398623316693126,-0.48549988518263365,0.21297298587775082,0.43271410962258383,-1.2260886189027445,0.24875314351995803
-0.5865270662350793,-1.04162325585922,-1.247291955062265,-0.24474599927508767,0.09493394792604992,-0.48734582643918023,-1.188569020295644,-0.07358668041322314,-0.533491996503099,0.033118919172982486,0.5761573344178369
0.3374037216634238,-0.753339947802292,-0.9540377403795459,-1.0278829131731437,-0.21006899796750456,0.3517128850878217,-1.0204040230691656,-0.6674854999430018,-0.4393800783479167,0.31580525082104294,0.592041931271839
-1.077961573808603,0.35101404555938875,-0.5241997166090265,-0.1154779816108632,-0.00957011227327953,-1.2430334479974032,0.37723730420955326,0.37998924982545945,0.1600882047235398,0.11445772515442354,0.5722519057908734
-0.5705527891802188,0.4810512887618107,0.5535742816118997,-0.6900287301885383,-0.881769192786601,0.2908758656467735,-0.06761104485413172,-1.0073552329703,-0.4240704345244096,-0.5590817423093651,0.2230816326406183
-0.6313673835230393,-1.1119387034807495,-0.6553964125481984,-0.3539728753605007,-0.5386039069856232,-0.7176783257019865,-0.13981355187098043,-1.4571854980746455,-0.9376360138110535,-0.4405257055086482,0.952749011516985
-0.9990565846336131,-1.0237380953913418,-0.07857928830915506,0.11415293488705347,0.3256041980017751,-0.5504980006967733,-0.014533193867812488,-1.105226270162421,-0.8176068738167074,-0.1828837500641486,0.44712537861762736
-1.5506415684581345,0.06495610491851178,-1.590693716894127,-0.2928803359606392,-1.2091809619338774,-0.3805981102816841,-1.0368932567077151,-0.35115098197993866,-0.04573198705986903,-0.6541219988542798,0.8464086724711278
-1.3716231416633315,0.20265957478110042,-0.634508109625394,-1.2206244872408503,-0.8826246741915438,-0.2572941719539312,0.17112154145561864,0.11369336011934572,-1.4189006795165149,0.04409989491149058,0.6994792753175043
-0.11710259022270597,-0.4780780209371903,-0.3687029021883189,0.2917864856748159,0.3921132079508379,0.01835683873072458,-1.1805143647993472,0.3194903957329468,-1.2459485233553949,-0.5219006668115206,0.29743695085513366
-0.9254629442782406,-0.8015844313717645,-1.3018910341123484,-0.9756654369417631,-0.2392009665256808,-1.271265006334148,-0.18729629575907125,-1.7886461179552393,-1.5282000858862559,0.03680352864746961,0.8137978197024772
-0.45570588240515864,-1.2949104610400282,-0.17561923559152703,-0.48449165925181215,-1.2193304032433807,-0.7005807545492585,-0.1676535721389868,-0.14108865172274798,0.37730031836453237,-0.411493562080805,0.39650574084698464
-1.671627609229001,-1.6539969829643155,-1.0474965836497143,-1.5104609196519982,-0.039195531484067514,-1.456946711733596,-1.1283636839236275,-0.8563394323061189,-1.220298722346187,-0.5519106646755958,0.8811031971111616
-0.370761760645435,0.297462516940308,0.08264524845840415,-0.3753494954183707,-0.6878494473413828,-0.3517234981344399,-0.3351408734676644,-1.0421176727638408,-1.2252377017234344,-0.543257765079924,0.5812728726358587
-1.267209100843925,-1.1112744684704872,-1.8784081145008322,-0.5183794061592056,-1.7657044475213723,-0.41079242545096506,-1.4658156457095353,-1.5522055555448437,-0.6806229095223731,0.08521051415482928,0.8817353618548528
-0.8483924097467018,0.04610661405077232,-1.5688498388851344,-0.6751950752084522,-0.3289998615744897,-0.9417531520973011,-1.43359254517418,-1.6617186984239543,-0.9190469179025719,-0.20705465578941873,0.6925315900777659
0.2558491878387684,-0.7991090324374185,-1.1354199248762398,-1.0319205977304162,-1.5413921214232644,-0.8250278152921348,-0.4709970337217243,-0.47809945534547926,-1.699716224793824,-0.4577903507376063,0.7252542798196405
-0.1699515246099338,-0.4972753251265004,0.38843421691391933,-0.9852348936014667,0.202507435377567,-1.15288125430259,-0.9774140330042184,-1.0915268317830464,0.2693146107950869,0.08572697702294818,0.5013243819267023
-1.055116084508326,-1.2000374909187554,-1.930281055217414,-0.552204457649016,-0.026207384194089633,-0.3990449874942775,-1.48993038228577,-1.4270795719028855,-1.1104779037656929,-1.140620268436681,0.9560836347232239
-1.1793148362934822,-0.06075462364052886,-0.07181879946131275,-0.23104852967600575,-1.6340689960914765,0.19076639757063585,-0.9688739890172483,-1.586352688538287,-0.3691521307962752,-0.168791608893884,0.6439901992296374
-0.08193301930915464,-0.6420225522975577,0.29847695247560113,-0.7108380277809859,-0.34733854858424207,0.4196580302326246,0.03193559489046749,-1.2345184027400449,0.1304222330627659,0.3795269185269693,0.4238550485581797
0.0443833523043794,-0.6528626431135623,0.043902368442591544,-1.4551350321942902,-1.0979399904763865,0.12734057798179654,-1.5236175917131627,-0.8102851757874904,0.11454655738494213,-0.7146836764629906,0.6063932141279244
-0.8499516608013288,-0.10096815185590258,0.44523866706528803,-0.38640924994127956,0.7938686388334756,0.8623996038006788,-0.6836620366805516,-0.8324203219835858,-0.420479591615886,-0.08110790365088694,0.019193198309333526
-0.9875466730837061,-0.8184381904842377,0.5650226898896555,0.12818522631536866,-0.10568282740188528,0.11433661776715298,-1.2961230786555529,-1.0105320827607904,0.08192563199186886,0.12836217915966475,0.30157481667454933
0.0457723059037668,-0.4890730805402629,-0.5456734495606973,-0.8648980593361851,-0.02706137663164332,0.04387256680708018,-0.7569876113460415,-0.9089878142795645,-1.5593633528660176,-0.07602038541548517,0.660173537492685
0.056036492855760844,-0.41167366576689113,-0.28070686038236037,0.5020268957832583,0.46527054647124255,-0.9319105703973103,0.40794137817511067,-0.27059972047595604,-1.0778417091510846,-0.6671101695869159,0.29007760721044407
-0.244123949037806,0.1688523918059932,-1.401315960073123,-0.3987090317836879,-0.26175757728315485,-1.0656614164435203,-0.10473423696054396,-1.4113588013811376,-1.138661652917364,-1.6170335013987547,0.6180154289988415
-0.4232928673434888,-0.901896790552349,-1.2726337559460192,0.3329942062119591,-1.0314387312746212,-0.29412912379353107,-0.8858378404057776,-0.23376954962346597,-0.1201754335499885,0.02241388267618727,0.42876870094576613
